date,price,pressure,temp,dew_pt,uv_index,wind,humidity,visibility,precip
2011-05-27,1.2,1008.04,81.33,58.83,2.38,5.92,47.12,4.46,0.0
2011-05-28,1.2,1007.83,81.92,58.96,2.83,6.75,47.25,4.08,0.0
2011-05-29,1.2,1008.83,82.92,61.29,2.62,2.83,51.42,4.12,0.0
2011-05-30,1.2,1009.0,83.0,69.71,1.83,4.96,65.42,2.33,0.0
2011-05-31,1.2,1007.54,84.75,63.58,2.83,3.67,51.79,4.38,0.0
2011-06-01,1.2,1007.17,86.75,68.54,2.71,3.83,57.12,3.04,0.0
2011-06-02,1.2,1008.08,85.0,74.25,2.54,4.54,71.54,2.04,0.0
2011-06-03,1.2,1008.0,86.12,73.29,2.12,7.96,67.5,3.42,0.0
2011-06-04,1.2,1007.62,84.62,76.0,1.96,9.33,75.58,4.58,0.0
2011-06-05,1.2,1007.75,86.75,77.04,2.04,7.88,73.58,5.62,0.0
2011-06-06,1.2,1007.5,87.67,75.71,2.25,7.38,68.83,6.0,0.0
2011-06-07,1.2,1007.0,85.04,76.0,1.83,6.29,75.83,5.92,0.0
2011-06-08,1.2,1006.67,84.25,76.67,2.08,3.04,79.54,4.38,0.0
2011-06-09,1.2,1006.38,87.5,76.79,2.21,6.42,72.17,5.58,0.0
2011-06-10,1.2,1005.62,88.0,75.21,1.88,5.96,67.0,5.92,0.0
2011-06-11,1.25,1005.79,84.17,77.25,1.92,5.04,80.54,5.25,0.0
2011-06-12,1.25,1006.96,79.46,76.21,1.83,5.08,90.17,3.75,0.0
2011-06-13,1.3,1007.0,82.71,76.96,2.12,4.12,84.38,4.04,0.0
2011-06-14,1.3,1006.5,83.79,77.21,1.96,4.67,81.5,5.08,0.0
2011-06-15,1.5,1006.08,86.38,76.54,1.96,7.21,73.42,5.75,0.0
2011-06-16,1.5,1006.0,83.33,76.5,1.79,8.25,80.25,5.92,0.0
2011-06-17,1.5,1006.42,82.62,77.58,1.83,7.83,85.38,4.79,0.0
2011-06-18,1.5,1006.08,86.21,76.08,2.21,8.33,73.12,5.92,0.0
2011-06-19,1.5,1005.75,84.96,75.96,1.92,5.96,75.54,5.12,0.0
2011-06-20,1.5,1005.67,87.71,75.71,1.92,4.54,69.12,4.46,0.0
2011-06-21,2.2,1004.88,86.46,76.17,1.96,4.5,72.42,4.67,0.0
2011-06-22,2.2,1003.46,81.88,74.75,1.75,6.25,79.62,5.79,0.0
2011-06-23,2.2,1003.38,81.71,75.25,1.83,8.67,81.42,5.96,0.0
2011-06-24,2.2,1003.67,83.71,76.54,1.75,4.08,79.46,5.67,0.0
2011-06-25,2.2,1003.79,86.54,76.25,2.04,3.42,72.67,4.04,0.0
2011-06-26,2.2,1004.88,83.08,77.0,1.67,4.21,82.33,4.29,0.0
2011-06-27,2.2,1004.92,85.88,76.25,1.96,5.42,74.46,3.54,0.0
2011-06-28,2.2,1005.08,82.25,77.0,1.92,6.88,84.79,2.67,0.0
2011-06-29,2.2,1005.62,79.08,76.71,1.75,7.04,92.46,3.25,0.0
2011-06-30,2.2,1006.12,80.58,76.58,1.75,7.33,88.38,4.0,0.0
2011-07-01,2.2,1006.67,82.75,77.46,1.92,4.29,84.21,4.0,0.0
2011-07-02,2.2,1006.38,85.46,77.0,1.96,6.33,76.38,4.96,0.0
2011-07-03,2.2,1006.08,86.79,76.88,1.92,6.33,73.38,5.33,0.0
2011-07-04,2.2,1006.67,88.5,76.71,1.88,5.5,69.46,5.46,0.0
2011-07-05,2.2,1006.0,88.92,75.5,2.21,5.67,66.25,5.92,0.0
2011-07-06,2.2,1004.83,88.67,74.79,2.0,6.96,65.12,6.0,0.0
2011-07-07,2.2,1004.83,88.92,76.17,1.79,7.0,66.92,6.0,0.0
2011-07-08,2.5,1004.83,89.92,77.04,1.96,5.71,67.0,5.79,0.0
2011-07-09,2.5,1004.67,85.21,77.21,1.75,4.67,77.83,4.46,0.0
2011-07-10,2.5,1004.21,86.29,74.88,2.38,2.54,70.46,3.83,0.0
2011-07-11,2.5,1003.83,84.54,77.54,2.12,4.12,80.67,3.54,0.0
2011-07-12,2.5,1003.88,82.67,78.29,1.92,3.46,86.67,2.29,0.0
2011-07-13,2.5,1004.21,84.75,76.88,2.08,5.29,78.17,4.42,0.0
2011-07-14,2.5,1004.21,85.04,75.54,2.12,5.0,74.46,5.5,0.0
2011-07-15,2.3,1003.88,83.58,77.04,2.0,4.08,80.92,4.79,0.0
2011-07-16,2.25,1003.79,80.42,77.75,1.46,5.83,91.88,2.04,0.0
2011-07-17,2.25,1003.17,83.67,77.33,1.58,2.83,82.21,2.33,0.0
2011-07-18,2.2,1003.04,82.79,76.79,1.58,3.71,83.33,2.12,0.0
2011-07-19,2.2,1003.42,80.75,75.88,2.33,4.54,85.62,3.0,0.0
2011-07-20,2.2,1003.92,82.62,77.54,1.79,3.17,84.83,3.67,0.0
2011-07-21,2.2,1004.75,84.83,76.88,1.88,5.17,78.0,3.46,0.0
2011-07-22,2.6,1005.25,85.08,77.08,1.92,6.71,77.21,5.71,0.0
2011-07-23,2.55,1005.96,87.33,76.29,1.92,5.08,71.08,5.33,0.0
2011-07-24,2.55,1005.88,89.04,74.83,2.21,4.38,64.83,4.75,0.0
2011-07-25,2.5,1005.54,91.12,76.25,2.38,4.17,64.12,3.62,0.0
2011-07-26,2.0,1005.75,90.12,75.38,1.92,6.58,63.0,5.12,0.0
2011-07-27,2.0,1005.88,88.38,75.62,2.04,6.88,67.04,5.83,0.0
2011-07-28,2.0,1005.04,88.5,74.46,2.38,4.96,66.04,5.04,0.0
2011-07-29,2.0,1004.42,84.88,75.71,1.83,8.5,74.83,5.58,0.0
2011-07-30,2.0,1004.96,82.04,75.71,1.75,4.38,81.88,5.38,0.0
2011-07-31,2.0,1005.21,83.96,75.5,1.92,2.96,76.96,4.83,0.0
2011-08-01,2.0,1005.33,87.04,75.17,2.38,3.42,69.0,3.92,0.0
2011-08-02,2.0,1005.79,89.46,75.25,2.04,4.08,64.38,4.58,0.0
2011-08-03,2.0,1005.21,89.96,72.54,1.92,4.83,58.88,5.58,0.0
2011-08-04,2.0,1004.21,90.17,74.04,2.25,3.88,60.79,5.5,0.0
2011-08-05,1.6,1003.46,90.46,76.21,2.04,4.42,64.38,5.62,0.0
2011-08-06,1.6,1003.29,90.71,76.42,1.75,5.12,64.21,5.29,0.0
2011-08-07,1.6,1004.0,91.12,76.67,2.08,6.33,64.33,5.58,0.0
2011-08-08,1.6,1004.92,87.04,76.62,2.17,5.96,72.04,3.92,0.0
2011-08-09,1.6,1005.12,83.12,77.17,1.58,4.33,82.46,3.54,0.0
2011-08-10,1.6,1005.62,82.08,76.29,1.71,8.25,83.29,5.04,0.0
2011-08-11,1.6,1006.54,81.75,76.88,2.12,4.83,85.5,5.08,0.0
2011-08-12,1.6,1006.33,86.21,77.0,1.71,6.0,75.42,4.88,0.0
2011-08-13,1.6,1006.71,87.54,75.88,1.88,6.08,69.54,6.0,0.0
2011-08-14,1.6,1007.12,88.04,76.04,2.04,6.71,68.54,6.0,0.0
2011-08-15,1.6,1007.33,88.29,75.38,2.0,6.25,67.21,6.0,0.0
2011-08-16,1.6,1007.12,88.96,74.25,1.92,5.88,63.75,5.96,0.0
2011-08-17,1.6,1007.12,86.62,75.21,2.04,5.17,69.71,5.88,0.0
2011-08-18,1.6,1007.58,85.0,74.0,1.88,5.92,71.29,5.38,0.0
2011-08-19,1.6,1008.12,86.62,72.46,1.96,2.83,65.04,5.17,0.0
2011-08-20,1.6,1008.04,87.5,69.62,2.08,3.38,58.04,5.92,0.0
2011-08-21,1.6,1007.71,87.75,74.25,2.08,4.71,65.83,4.71,0.0
2011-08-22,1.6,1006.79,88.21,74.21,1.71,2.96,65.58,4.5,0.0
2011-08-23,1.6,1006.33,89.29,75.88,1.71,5.62,66.25,5.96,0.0
2011-08-24,1.6,1006.33,87.75,74.0,1.92,7.96,65.04,6.0,0.0
2011-08-25,1.6,1006.46,85.62,69.33,1.67,8.08,59.04,6.0,0.0
2011-08-26,1.6,1006.62,86.88,67.88,1.83,7.5,54.33,5.5,0.0
2011-08-27,1.6,1006.0,88.58,67.08,2.12,7.67,50.67,5.25,0.0
2011-08-28,1.6,1005.71,89.29,68.71,2.12,8.21,51.29,4.62,0.0
2011-08-29,1.6,1005.42,90.67,68.04,1.96,8.96,48.38,4.79,0.0
2011-08-30,1.6,1005.04,91.88,66.71,2.33,8.21,44.83,4.83,0.0
2011-08-31,1.6,1004.58,87.88,66.88,2.25,8.12,50.62,3.62,0.0
2011-09-01,1.6,1005.08,79.75,73.67,1.33,4.38,82.92,3.42,0.0
2011-09-02,1.7,1005.71,82.21,76.08,1.46,2.79,82.38,3.12,0.0
2011-09-03,1.7,1007.25,81.83,76.0,1.62,4.96,82.96,2.33,0.0
2011-09-04,1.7,1007.71,85.54,74.71,2.08,1.71,71.75,2.62,0.0
2011-09-05,1.7,1007.58,86.0,77.54,1.96,4.0,76.75,1.88,0.0
2011-09-06,1.7,1007.79,86.29,76.33,2.0,4.38,73.38,2.75,0.0
2011-09-07,1.7,1007.58,87.12,74.71,1.92,5.62,68.25,3.21,0.0
2011-09-08,1.8,1008.17,87.75,74.75,1.83,5.12,66.58,3.33,0.0
2011-09-09,1.8,1009.21,87.67,70.75,2.12,4.08,59.54,4.42,0.0
2011-09-10,1.8,1009.54,85.54,74.08,1.79,5.17,70.04,3.5,0.0
2011-09-11,1.8,1009.54,84.62,72.75,1.79,5.21,69.38,4.67,0.0
2011-09-12,1.8,1009.54,86.29,72.79,1.96,4.29,66.12,5.29,0.0
2011-09-13,1.8,1009.25,87.38,72.92,1.83,5.62,63.58,5.46,0.0
2011-09-14,2.0,1008.62,84.88,72.17,1.92,3.5,68.17,4.83,0.0
2011-09-15,2.0,1008.67,85.46,73.96,1.79,3.33,70.25,3.96,0.0
2011-09-16,2.0,1008.08,85.12,75.17,1.83,4.71,73.33,4.96,0.0
2011-09-17,2.0,1007.83,86.21,73.67,1.79,4.25,68.67,5.46,0.0
2011-09-18,2.0,1008.83,87.71,71.79,2.04,6.38,61.54,5.46,0.0
2011-09-19,2.0,1010.21,82.96,71.08,1.54,7.33,67.75,4.67,0.0
2011-09-20,2.0,1011.25,76.92,61.04,1.5,12.58,58.46,5.88,0.0
2011-09-21,2.0,1011.04,75.33,56.42,1.83,11.79,52.75,5.67,0.0
2011-09-22,2.0,1010.92,77.29,55.46,1.88,9.38,47.83,5.79,0.0
2011-09-23,2.0,1010.54,78.83,54.67,1.58,11.08,43.92,5.88,0.0
2011-09-24,1.7,1010.46,77.62,57.12,1.5,11.08,49.04,4.75,0.0
2011-09-25,1.7,1010.67,78.25,59.54,1.5,10.83,53.58,5.42,0.0
2011-09-26,1.7,1010.62,82.12,64.58,1.75,7.5,56.08,4.79,0.0
2011-09-27,1.7,1009.75,85.0,66.96,1.75,7.92,56.04,5.12,0.0
2011-09-28,1.7,1009.0,85.96,66.38,1.96,12.08,53.25,5.75,0.0
2011-09-29,1.7,1009.04,80.58,72.58,1.46,10.17,78.21,5.0,0.0
2011-09-30,1.7,1011.08,80.79,74.67,1.58,5.88,82.62,5.58,0.0
2011-10-01,1.7,1011.54,82.21,75.38,1.42,4.92,81.12,4.58,0.0
2011-10-02,1.8,1011.58,78.79,67.92,1.71,11.54,70.54,5.42,0.0
2011-10-03,1.8,1012.29,71.46,59.83,1.5,21.96,67.21,5.88,0.0
2011-10-04,1.8,1012.96,69.33,59.33,1.33,16.96,70.67,6.0,0.0
2011-10-05,1.7,1013.67,72.92,59.71,1.46,10.92,63.62,5.92,0.0
2011-10-06,2.0,1013.88,72.58,63.5,1.33,7.5,73.88,4.83,0.0
2011-10-07,2.0,1014.0,73.79,64.67,1.25,6.29,74.29,5.17,0.0
2011-10-08,2.1,1014.08,77.0,65.17,1.71,2.92,68.83,5.08,0.0
2011-10-09,1.8,1013.38,80.08,66.0,1.46,3.25,64.38,4.75,0.0
2011-10-10,1.8,1013.17,82.08,69.75,1.38,4.33,67.71,4.88,0.0
2011-10-11,1.8,1013.71,79.29,72.62,1.25,4.0,80.46,5.5,0.0
2011-10-12,1.8,1013.58,77.96,73.21,1.25,4.25,86.33,4.62,0.0
2011-10-13,1.8,1012.96,76.83,73.04,1.25,4.83,88.96,2.83,0.0
2011-10-14,1.8,1013.38,75.17,67.71,1.25,8.62,78.54,5.38,0.0
2011-10-15,1.7,1014.25,76.21,58.25,1.38,7.96,55.62,5.92,0.0
2011-10-16,1.8,1014.71,76.17,53.21,1.5,5.33,47.12,6.0,0.0
2011-10-17,1.8,1015.46,75.62,52.38,1.5,4.83,48.96,5.46,0.0
2011-10-18,1.8,1015.92,75.62,53.96,1.38,3.5,49.33,5.33,0.0
2011-10-19,1.8,1015.71,75.71,58.46,1.5,3.58,57.12,4.62,0.0
2011-10-20,1.8,1015.58,75.83,60.04,1.58,3.21,60.83,3.62,0.0
2011-10-21,1.8,1015.17,76.96,60.58,1.46,3.08,59.29,3.92,0.0
2011-10-22,1.8,1015.04,77.75,61.25,1.62,3.12,58.83,3.75,0.0
2011-10-23,1.8,1015.33,78.96,66.83,1.33,3.12,67.79,2.38,0.0
2011-10-24,1.8,1015.46,79.83,67.5,1.42,3.58,67.58,2.25,0.0
2011-10-25,1.5,1016.75,73.58,58.17,1.25,12.62,58.92,5.33,0.0
2011-10-26,1.5,1017.25,71.42,57.21,1.12,5.92,61.33,6.0,0.0
2011-10-27,1.5,1017.25,73.96,60.83,1.17,4.12,63.83,5.79,0.0
2011-10-28,1.5,1017.42,74.33,59.25,1.12,5.88,60.12,5.0,0.0
2011-10-29,1.45,1017.04,72.67,58.12,1.17,7.25,60.96,4.67,0.0
2011-10-30,1.45,1017.08,71.62,58.75,1.12,4.67,64.54,4.04,0.0
2011-10-31,1.5,1017.25,73.54,60.62,1.12,3.83,65.92,3.88,0.0
2011-11-01,1.5,1017.04,75.29,61.08,1.25,4.25,64.12,3.92,0.0
2011-11-02,1.5,1016.58,76.62,60.21,1.38,4.88,59.25,4.21,0.0
2011-11-03,1.5,1016.38,78.29,62.75,1.25,4.67,59.5,4.5,0.0
2011-11-04,1.5,1016.46,79.21,67.12,1.29,4.79,67.5,3.92,0.0
2011-11-05,1.5,1016.42,79.79,67.54,1.21,4.21,68.04,4.96,0.0
2011-11-06,1.4,1016.33,81.5,65.17,1.08,6.33,58.83,5.46,0.0
2011-11-07,1.5,1015.83,80.04,66.96,1.17,4.96,65.96,5.25,0.0
2011-11-08,1.5,1015.67,72.04,67.0,1.0,11.12,84.46,3.88,0.0
2011-11-09,1.3,1015.88,63.17,59.62,1.0,11.92,89.04,4.79,0.0
2011-11-10,1.3,1016.96,65.46,54.04,1.04,12.21,66.46,6.0,0.0
2011-11-11,1.5,1017.62,66.71,51.67,1.0,6.71,59.21,5.58,0.0
2011-11-12,1.4,1018.38,69.92,56.88,1.21,2.92,65.79,4.33,0.0
2011-11-13,1.2,1018.67,71.08,58.42,1.21,3.46,67.17,4.17,0.0
2011-11-14,1.2,1018.88,71.88,56.58,1.12,2.42,62.38,4.54,0.0
2011-11-15,1.2,1019.04,74.79,58.79,1.21,3.83,59.83,4.38,0.0
2011-11-16,1.2,1018.21,74.79,63.46,1.21,2.83,69.75,3.08,0.0
2011-11-17,1.2,1017.04,74.5,67.25,1.04,3.0,79.29,3.25,0.0
2011-11-18,1.3,1016.0,74.83,71.17,0.96,1.38,88.0,2.71,0.0
2011-11-19,1.3,1017.0,77.71,65.25,1.0,8.75,67.04,3.67,0.0
2011-11-20,1.3,1020.12,72.04,48.54,1.04,8.96,44.79,5.67,0.0
2011-11-21,1.3,1020.75,68.29,52.21,0.92,4.83,56.75,4.92,0.0
2011-11-22,1.2,1020.62,70.67,57.33,0.96,3.88,63.54,4.17,0.0
2011-11-23,1.3,1020.88,71.17,48.54,1.0,10.54,46.62,5.5,0.0
2011-11-24,1.3,1020.92,67.42,44.12,1.04,5.12,45.5,5.62,0.0
2011-11-25,1.2,1020.62,67.46,51.96,0.96,2.46,58.54,4.29,0.0
2011-11-26,1.2,1020.08,66.96,56.42,1.04,2.71,69.96,3.5,0.0
2011-11-27,1.2,1018.96,67.62,53.17,0.96,1.54,64.62,4.38,0.0
2011-11-28,1.2,1018.38,69.33,57.29,1.04,2.88,69.08,3.58,0.0
2011-11-29,1.2,1018.79,71.38,60.83,1.08,2.79,71.42,2.79,0.0
2011-11-30,1.2,1018.71,71.42,57.92,1.08,7.88,65.04,3.46,0.0
2011-12-01,1.2,1020.58,59.25,42.17,0.96,16.21,53.71,5.88,0.0
2011-12-02,1.2,1020.46,52.79,38.42,0.92,10.71,58.75,6.0,0.0
2011-12-03,1.2,1020.38,54.42,34.67,0.92,4.96,50.71,5.79,0.0
2011-12-04,1.3,1020.67,58.17,40.29,0.96,3.0,55.17,4.92,0.0
2011-12-05,1.3,1020.38,63.58,46.67,0.88,3.58,56.29,4.46,0.0
2011-12-06,1.3,1020.29,69.79,54.17,0.92,2.54,59.54,4.17,0.0
2011-12-07,1.0,1020.12,69.0,58.08,0.79,8.25,69.08,3.58,0.0
2011-12-08,1.0,1021.38,59.21,44.54,0.83,18.46,58.96,5.88,0.0
2011-12-09,1.1,1022.92,56.0,30.04,0.83,17.54,38.38,6.0,0.0
2011-12-10,1.0,1023.42,52.83,16.17,0.92,16.58,23.25,6.0,0.0
2011-12-11,1.0,1022.71,52.21,16.04,0.88,11.83,24.33,6.0,0.0
2011-12-12,1.2,1021.67,55.21,24.62,0.88,8.29,31.12,5.96,0.0
2011-12-13,1.1,1021.12,58.67,30.21,0.92,3.25,36.08,5.67,0.0
2011-12-14,1.1,1021.0,61.67,39.38,0.88,3.21,46.79,4.75,0.0
2011-12-15,1.1,1021.58,62.75,35.12,0.83,9.62,36.0,5.54,0.0
2011-12-16,1.1,1022.92,59.75,30.71,0.88,15.0,33.21,5.29,0.0
2011-12-17,1.1,1023.21,56.79,31.12,0.92,7.71,38.08,4.17,0.0
2011-12-18,1.1,1022.79,58.71,35.21,1.0,5.29,43.67,4.08,0.0
2011-12-19,1.0,1021.88,58.33,32.88,0.92,3.38,40.12,5.0,0.0
2011-12-20,0.9,1021.04,61.79,40.54,0.92,2.67,46.92,3.96,0.0
2011-12-21,0.9,1020.75,66.42,40.79,0.96,6.58,39.54,4.58,0.0
2011-12-22,0.9,1021.29,60.67,37.21,1.0,12.5,42.08,3.42,0.0
2011-12-23,0.9,1022.38,54.92,34.92,1.0,10.42,46.88,3.88,0.0
2011-12-24,0.9,1023.08,53.33,19.38,1.0,12.29,26.92,4.04,0.0
2011-12-25,0.9,1023.42,52.62,18.21,0.92,7.12,27.25,5.62,0.0
2011-12-26,0.9,1023.25,55.79,28.88,0.88,2.46,38.08,5.04,0.0
2011-12-27,0.9,1022.62,60.42,37.29,0.96,3.58,44.38,4.08,0.0
2011-12-28,0.9,1021.96,64.62,42.96,1.0,3.96,46.83,3.62,0.0
2011-12-29,0.9,1021.42,65.0,45.38,0.92,5.42,49.17,3.17,0.0
2011-12-30,0.9,1022.67,59.58,45.08,0.83,9.04,59.04,4.75,0.0
2011-12-31,0.9,1022.67,60.46,44.0,0.96,6.88,54.92,3.58,0.0
2012-01-01,1.05,1022.17,60.33,43.62,0.88,5.79,54.08,3.38,0.0
2012-01-02,1.05,1021.58,61.21,43.75,0.92,3.83,52.96,3.21,0.0
2012-01-03,1.05,1021.54,59.83,47.17,0.79,9.58,63.33,3.17,0.0
2012-01-04,1.05,1023.58,48.79,31.62,0.75,15.79,51.96,5.17,0.0
2012-01-05,1.05,1023.12,43.29,36.04,0.75,8.25,76.38,4.54,0.0
2012-01-06,1.05,1022.96,47.08,41.33,0.75,5.71,80.54,5.79,0.0
2012-01-07,1.05,1023.71,50.33,40.46,0.75,7.29,68.96,5.92,0.0
2012-01-08,1.05,1023.38,52.79,42.38,0.83,7.79,67.67,4.38,0.0
2012-01-09,1.05,1022.71,55.42,41.71,0.83,5.79,61.17,4.58,0.0
2012-01-10,1.2,1022.33,56.71,43.17,0.96,3.17,62.08,3.67,0.0
2012-01-11,1.1,1022.79,59.38,42.54,0.88,9.17,54.04,3.42,0.0
2012-01-12,1.1,1022.46,54.42,46.96,0.83,4.79,76.46,2.17,0.0
2012-01-13,1.1,1021.12,56.54,51.5,0.83,3.67,83.25,2.0,0.0
2012-01-14,1.1,1019.46,59.21,55.46,0.75,1.83,87.04,2.38,0.0
2012-01-15,1.1,1018.17,57.12,53.58,0.75,3.62,88.33,3.25,0.0
2012-01-16,1.1,1018.79,55.54,47.38,0.83,9.79,74.83,6.0,0.0
2012-01-17,1.1,1019.5,57.0,47.33,0.83,5.54,70.5,5.62,0.0
2012-01-18,1.1,1018.62,64.42,53.83,1.0,3.58,69.17,4.54,0.0
2012-01-19,1.1,1018.92,62.88,57.12,0.79,6.17,81.38,3.29,0.0
2012-01-20,1.1,1019.33,57.46,51.5,0.79,5.04,80.04,4.67,0.0
2012-01-21,1.0,1019.25,54.62,50.71,0.79,5.46,86.46,3.42,0.0
2012-01-22,1.0,1021.17,47.58,41.67,0.83,12.58,79.83,5.75,0.0
2012-01-23,1.0,1021.58,45.29,37.25,0.88,10.67,74.58,5.54,0.0
2012-01-24,1.0,1021.38,43.29,37.88,0.83,9.58,81.67,5.67,0.0
2012-01-25,1.0,1022.12,43.83,32.08,1.08,11.21,63.5,3.79,0.0
2012-01-26,1.0,1021.29,42.04,36.92,0.83,4.42,82.62,2.42,0.0
2012-01-27,1.0,1019.75,47.38,44.88,0.83,0.92,91.33,1.25,0.0
2012-01-28,1.0,1019.58,52.46,49.0,0.83,4.17,88.0,2.46,0.0
2012-01-29,1.0,1020.58,53.25,44.38,0.83,8.33,71.25,6.0,0.0
2012-01-30,1.0,1021.46,55.21,41.96,0.96,10.83,60.79,5.67,0.0
2012-01-31,1.0,1021.38,56.54,39.0,0.96,7.25,52.83,5.79,0.0
2012-02-01,0.9,1020.54,58.71,46.5,0.96,3.25,64.92,3.58,0.0
2012-02-02,0.9,1021.33,57.79,44.88,0.88,8.96,61.92,4.75,0.0
2012-02-03,0.9,1021.71,53.0,42.08,1.0,8.33,66.12,6.0,0.0
2012-02-04,0.9,1020.25,56.29,47.33,0.96,3.04,71.54,4.67,0.0
2012-02-05,0.9,1018.83,62.0,53.42,0.92,1.71,73.38,3.04,0.0
2012-02-06,0.7,1016.83,68.21,62.67,1.17,5.92,82.88,2.42,0.0
2012-02-07,0.7,1019.29,57.67,42.42,1.17,14.83,57.33,5.17,0.0
2012-02-08,0.9,1021.29,51.04,31.71,1.17,10.46,49.08,3.12,0.0
2012-02-09,0.8,1020.29,51.17,34.71,1.17,4.33,53.38,3.92,0.0
2012-02-10,0.8,1020.54,49.96,41.75,1.0,8.5,73.58,4.83,0.0
2012-02-11,0.8,1021.33,47.92,38.58,1.0,8.17,70.25,5.67,0.0
2012-02-12,0.8,1020.42,53.21,46.38,1.08,2.38,77.71,2.71,0.0
2012-02-13,0.8,1019.17,64.75,54.42,1.33,2.5,70.92,2.67,0.0
2012-02-14,1.1,1017.67,72.29,62.71,1.21,2.29,73.0,2.5,0.0
2012-02-15,1.1,1016.88,73.67,64.5,1.17,2.92,74.04,2.17,0.0
2012-02-16,1.1,1019.08,57.79,45.92,1.17,12.33,64.42,4.67,0.0
2012-02-17,0.9,1020.46,55.29,36.38,1.29,13.71,49.12,6.0,0.0
2012-02-18,0.9,1021.17,54.33,32.54,1.17,11.88,43.62,5.08,0.0
2012-02-19,1.0,1020.67,56.75,31.08,1.67,8.08,37.83,3.58,0.0
2012-02-20,1.1,1019.25,57.67,41.38,1.17,2.46,55.21,2.54,0.0
2012-02-21,1.1,1017.5,65.17,52.71,1.08,1.54,64.71,1.96,0.0
2012-02-22,1.1,1015.96,67.42,64.0,1.08,1.46,89.5,0.42,0.0
2012-02-23,1.1,1015.17,73.04,68.88,1.21,4.21,87.25,1.17,0.0
2012-02-24,1.1,1015.33,69.62,65.46,1.17,4.42,86.67,2.0,0.0
2012-02-25,1.0,1016.83,57.71,52.21,1.12,8.79,81.75,5.04,0.0
2012-02-26,1.2,1018.75,50.79,42.21,1.12,11.67,72.71,5.71,0.0
2012-02-27,1.2,1018.62,46.08,38.96,1.12,9.08,76.12,4.71,0.0
2012-02-28,1.2,1017.12,49.92,44.0,1.25,6.38,80.79,5.25,0.0
2012-02-29,1.2,1017.21,52.75,49.38,1.12,2.08,88.5,1.29,0.0
2012-03-01,1.2,1016.92,56.42,53.88,1.12,1.0,91.25,1.04,0.0
2012-03-02,1.2,1016.08,64.67,58.96,1.33,4.0,83.12,2.12,0.0
2012-03-03,1.2,1016.5,63.08,57.17,1.12,2.71,81.29,2.38,0.0
2012-03-04,1.2,1015.88,64.58,60.42,1.17,2.38,86.33,0.96,0.0
2012-03-05,1.2,1014.38,70.58,67.75,1.25,3.08,90.38,1.83,0.0
2012-03-06,1.4,1014.08,74.25,71.12,1.25,5.38,90.0,2.88,0.0
2012-03-07,1.4,1014.0,63.12,58.5,1.17,6.83,85.46,2.96,0.0
2012-03-08,1.7,1015.42,56.12,53.42,1.17,5.96,89.58,3.67,0.0
2012-03-09,1.7,1017.25,53.79,47.25,1.17,10.83,79.04,6.0,0.0
2012-03-10,1.7,1018.46,52.38,42.92,1.42,10.46,70.54,5.54,0.0
2012-03-11,1.7,1019.04,51.42,45.83,1.17,6.62,81.75,3.33,0.0
2012-03-12,1.7,1019.25,54.88,47.67,1.21,1.92,77.38,2.88,0.0
2012-03-13,1.7,1018.96,56.12,49.17,1.21,3.88,77.46,2.5,0.0
2012-03-14,1.7,1017.75,58.04,54.38,1.21,1.54,87.71,1.5,0.0
2012-03-15,1.8,1016.71,64.17,60.29,1.25,1.58,87.38,1.21,0.0
2012-03-16,1.8,1015.42,69.21,65.17,1.25,0.67,87.04,0.67,0.0
2012-03-17,2.1,1014.96,73.12,67.67,1.29,3.92,83.54,1.71,0.0
2012-03-18,2.1,1015.25,76.17,69.17,1.54,2.75,79.04,2.42,0.0
2012-03-19,2.1,1015.29,76.04,67.79,1.54,5.71,76.25,3.25,0.0
2012-03-20,2.1,1015.33,74.38,66.58,1.46,3.58,77.04,2.0,0.0
2012-03-21,2.0,1015.75,72.71,64.92,1.25,4.88,76.79,2.17,0.0
2012-03-22,1.8,1015.29,72.75,62.5,1.46,3.5,70.67,3.92,0.0
2012-03-23,1.8,1016.42,64.88,54.71,1.25,10.92,70.12,4.29,0.0
2012-03-24,1.9,1017.46,62.12,41.29,2.17,10.96,48.88,5.12,0.0
2012-03-25,1.9,1017.38,66.83,42.12,1.83,1.88,43.62,4.88,0.0
2012-03-26,1.9,1017.5,68.12,45.83,2.29,1.88,48.88,4.25,0.0
2012-03-27,1.8,1017.67,70.38,41.08,1.67,3.17,40.29,4.92,0.0
2012-03-28,1.8,1016.92,74.21,56.54,2.21,4.29,55.83,4.33,0.0
2012-03-29,1.8,1016.08,75.25,60.33,1.62,4.96,61.04,4.21,0.0
2012-03-30,1.8,1015.38,76.46,65.21,1.54,4.54,68.88,3.71,0.0
2012-03-31,1.8,1016.67,72.46,51.62,1.46,11.38,51.04,5.67,0.0
2012-04-01,1.7,1016.08,70.42,51.46,2.04,4.71,53.17,4.08,0.0
2012-04-02,2.0,1015.12,73.79,61.33,1.54,5.46,65.04,3.46,0.0
2012-04-03,2.0,1015.38,78.08,65.62,2.08,4.25,68.38,3.25,0.0
2012-04-04,2.0,1015.04,76.42,65.04,1.46,5.75,68.5,3.04,0.0
2012-04-05,2.0,1014.12,70.5,66.67,1.58,4.0,88.33,2.17,0.0
2012-04-06,2.0,1014.75,67.46,63.33,1.38,4.62,86.0,2.71,0.0
2012-04-07,1.8,1015.33,67.42,61.38,1.46,2.83,80.33,4.25,0.0
